Unique ID,Date Taken (America/New_York),Q2 - Did you switch careers into Data?,Happines- Salary (0-10),Happiness- Work/Life Balence (0-10),Happiness- Coworkers (0-10),Happines- Management (0-10),Happiness- Upward Mobility (0-10),Happiness -Learning New Things (0-10),Q7 - How difficult was it for you to break into Data?,Imp Work Criteria,Q9 - Male/Female?,Q10 - Current Age,Q12 - Highest Level of Education,Month,Current Role-,Current Salary- Lows,Current Salary- Highs,Average Salary,Current Industry,Favorite Programming Language,Q11 - Which Country do you live in?.1,Ethnicity,Previously In Data,Imp Work Criteria (groups),Age Group,Difficulty breaking in
62a352a32e54c9003e534981,06-10-2022,Yes,8,8,7,7,10,10,Very Easy,Good Work/Life Balance,Male,22,Bachelors,October,Data Analyst,66,85,75.5,Finance,Other,United States,Other,In Data,Work/Life Balance,Youth,0
62a353565d257a28a30da59f,06-10-2022,Yes,2,3,3,3,2,4,Neither easy nor difficult,Good Work/Life Balance,Female,22,Bachelors,October,Data Analyst,0,40,20,Finance,Other,Other,Other,In Data,Work/Life Balance,Youth,2
62a3545e0f8c8599d5af474b,06-10-2022,Yes,8,8,8,8,10,10,Easy,Good Work/Life Balance,Male,37,Bachelors,October,Data Analyst,106,125,115.5,Other,Other,United States,Other,In Data,Work/Life Balance,Middle Aged,1
62a35ababae91e4b8b83269d,06-10-2022,Yes,8,8,8,8,8,9,Neither easy nor difficult,Good Work/Life Balance,Male,44,Bachelors,October,Data Analyst,0,40,20,Tech,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,2
62a35d95cf25554317304386,06-10-2022,No,10,10,10,8,10,10,Easy,Good Work/Life Balance,Male,28,Bachelors,October,Data Analyst,150,225,187.5,Tech,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,1
62a35f825d257a28a30dc128,06-10-2022,No,8,10,10,8,5,7,Neither easy nor difficult,Good Work/Life Balance,Female,31,Masters,October,Data Analyst,66,85,75.5,Healthcare,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a35fc1f8f7561645856c98,06-10-2022,No,1,1,1,1,1,1,Neither easy nor difficult,Good Work/Life Balance,Male,24,Masters,October,Student/Looking,0,40,20,Healthcare,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a368ee2e54c9003e537e4a,06-10-2022,Yes,5,10,10,8,10,10,Very Easy,Good Work/Life Balance,Male,30,Bachelors,October,Data Analyst,0,40,20,Finance,C/C++,United Kingdom,White or Caucasian,In Data,Work/Life Balance,Youth,0
62a36b862e54c9003e5383c6,06-10-2022,No,5,2,1,2,1,1,Neither easy nor difficult,Good Work/Life Balance,Male,34,Bachelors,October,Other,86,105,95.5,Other,Other,United Kingdom,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a36e470a77c1a77f662470,06-10-2022,No,10,5,10,10,6,10,Difficult,Good Work/Life Balance,Male,28,Bachelors,October,Data Analyst,125,150,137.5,Tech,Python,United States,Hispanic or Latino,In Data,Work/Life Balance,Youth,3
62a36e7024a262602738890a,06-10-2022,No,5,4,4,4,5,5,Difficult,Good Work/Life Balance,Male,25,Masters,October,Student/Looking,0,40,20,Education,R,Other,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a37222cf2555431730732d,06-10-2022,No,6,6,6,5,4,7,Neither easy nor difficult,Good Work/Life Balance,Male,24,Bachelors,October,Data Engineer,0,40,20,Healthcare,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Youth,2
62a3777624a262602738997e,06-10-2022,Yes,3,5,4,4,4,4,Neither easy nor difficult,Good Work/Life Balance,Male,50,Bachelors,October,Data Analyst,41,65,53,Tech,Python,Canada,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a377f424a2626027389af3,06-10-2022,Yes,2,8,7,6,5,6,Neither easy nor difficult,Good Work/Life Balance,Male,41,Bachelors,October,Data Analyst,0,40,20,Telecommunication,R,Other,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,2
62a38153cec54911e9cad855,06-10-2022,Yes,4,10,10,8,8,10,Easy,Good Work/Life Balance,Male,30,Masters,October,Data Analyst,0,40,20,Healthcare,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Youth,1
62a385c40f8c8599d5afa6cf,06-10-2022,Yes,3,4,4,4,5,5,Very Difficult,Good Work/Life Balance,Male,29,Masters,October,Data Analyst,66,85,75.5,Tech,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,4
62a386dfcec54911e9cae1d3,06-10-2022,No,7,6,7,4,5,8,Difficult,Good Work/Life Balance,Male,26,Bachelors,October,Data Analyst,86,105,95.5,Agriculture,Python,United States,Black or African American,In Data,Work/Life Balance,Youth,3
62a38733f8d5efcc22f859fc,06-10-2022,Yes,5,2,5,4,3,5,Neither easy nor difficult,Good Work/Life Balance,Male,26,Bachelors,October,Data Analyst,0,40,20,Finance,Python,Other,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a38985f8f756164585b89c,06-10-2022,Yes,5,6,2,3,3,5,Very Difficult,Good Work/Life Balance,Female,34,Masters,October,Data Architect,0,40,20,Finance,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,4
62a38a060a77c1a77f6654b7,06-10-2022,No,2,4,5,3,1,1,Neither easy nor difficult,Good Work/Life Balance,Female,35,Masters,October,Other,0,40,20,Other,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a38a4d575fa3a5ae8944df,06-10-2022,No,7,7,8,8,6,7,Neither easy nor difficult,Good Work/Life Balance,Male,26,Bachelors,October,Data Analyst,41,65,53,Education,Python,United States,Black or African American,In Data,Work/Life Balance,Youth,2
62a390c0d8c00e9f541a6fd7,06-10-2022,No,2,2,4,1,2,1,Neither easy nor difficult,Good Work/Life Balance,Male,35,Masters,October,Student/Looking,66,85,75.5,Other,Python,United States,Black or African American,In Data,Work/Life Balance,Middle Aged,2
62a39214f8f756164585c6b6,06-10-2022,No,3,3,3,1,1,1,Difficult,Good Work/Life Balance,Male,25,Bachelors,October,Other,41,65,53,Finance,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,3
62a3944024a262602738cb07,06-10-2022,Yes,6,3,5,7,5,7,Neither easy nor difficult,Good Work/Life Balance,Male,22,Bachelors,October,Data Analyst,0,40,20,Other,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a3980e0f8c8599d5afc32c,06-10-2022,Yes,9,9,9,6,9,8,Difficult,Good Work/Life Balance,Male,31,Masters,October,Data Analyst,106,125,115.5,Other,Other,United States,Asian or Asian American,In Data,Work/Life Balance,Middle Aged,3
62a39a95bc6861bf3177751d,06-10-2022,No,6,8,8,8,8,10,Neither easy nor difficult,Good Work/Life Balance,Female,35,Masters,October,Other,41,65,53,Healthcare,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a39bd324a262602738d725,06-10-2022,Yes,7,4,7,4,8,10,Easy,Good Work/Life Balance,Male,25,Bachelors,October,Data Analyst,0,40,20,Other,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Youth,1
62a39e69d8c00e9f541a8358,06-10-2022,No,5,5,5,5,5,5,Difficult,Good Work/Life Balance,Male,22,Masters,October,Other,41,65,53,Other,R,United States,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a3ac4bf8f756164585ea83,06-10-2022,Yes,3,2,4,3,7,8,Easy,Good Work/Life Balance,Male,26,Bachelors,October,Data Analyst,0,40,20,Tech,Python,Other,Other,In Data,Work/Life Balance,Youth,1
62a3c30324a26260273909b9,06-10-2022,No,5,3,5,6,6,4,Difficult,Good Work/Life Balance,Male,27,Masters,October,Data Analyst,86,105,95.5,Other,Python,Canada,Other,In Data,Work/Life Balance,Youth,3
62a3d9697dc029e2d66cf087,06-10-2022,Yes,4,10,9,3,1,10,Difficult,Good Work/Life Balance,Male,25,Bachelors,October,Data Analyst,41,65,53,Healthcare,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a3dac9f3072dd892631e12,06-10-2022,No,8,7,8,7,7,8,Neither easy nor difficult,Good Work/Life Balance,Male,38,Masters,October,Data Scientist,150,225,187.5,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a3dc3ab4da29969c63e3d7,06-10-2022,Yes,3,2,6,6,5,4,Difficult,Good Work/Life Balance,Male,30,Masters,October,Data Analyst,66,85,75.5,Other,R,United States,Other,In Data,Work/Life Balance,Youth,3
62a40276bc6861bf3177e6fd,06-10-2022,Yes,2,2,3,3,2,3,Difficult,Good Work/Life Balance,Male,22,Bachelors,October,Student/Looking,0,40,20,Other,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,3
62a4061bf408bae018ee5deb,06-10-2022,Yes,8,5,6,4,4,8,Easy,Good Work/Life Balance,Female,37,Masters,October,Data Analyst,66,85,75.5,Agriculture,Other,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,1
62a40c99575fa3a5ae89de4b,06-10-2022,Yes,6,5,8,8,7,9,Easy,Good Work/Life Balance,Male,26,Bachelors,October,Data Scientist,86,105,95.5,Other,Python,India,Hispanic or Latino,In Data,Work/Life Balance,Youth,1
62a410b5cec54911e9cb8262,06-10-2022,No,1,4,1,1,4,2,Very Difficult,Good Work/Life Balance,Male,37,Bachelors,October,Student/Looking,41,65,53,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,4
62a425ec2e54c9003e5467bf,06-11-2022,Yes,4,4,5,5,4,6,Difficult,Good Work/Life Balance,Female,28,Bachelors,November,Data Analyst,86,105,95.5,Healthcare,Other,United States,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a43e86f408bae018ee913a,06-11-2022,No,5,6,6,5,1,3,Neither easy nor difficult,Good Work/Life Balance,Female,92,Masters,November,Student/Looking,0,40,20,Other,Python,India,Asian or Asian American,In Data,Work/Life Balance,Older than 55,2
62a441e3575fa3a5ae8a1552,06-11-2022,Yes,4,5,5,5,6,6,Neither easy nor difficult,Good Work/Life Balance,Male,42,Masters,November,Data Analyst,41,65,53,Finance,Python,United Kingdom,Black or African American,In Data,Work/Life Balance,Middle Aged,2
62a45c8bf3072dd89263a493,06-11-2022,No,1,1,1,1,1,1,Easy,Good Work/Life Balance,Female,26,Bachelors,November,Data Analyst,0,40,20,Other,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,1
62a46ad7d8c00e9f541b664a,06-11-2022,No,1,1,1,3,2,1,Neither easy nor difficult,Good Work/Life Balance,Female,37,Masters,November,Other,0,40,20,Construction,R,Other,Other,In Data,Work/Life Balance,Middle Aged,2
62a47947cec54911e9cbf6b2,06-11-2022,No,10,10,10,10,10,10,Neither easy nor difficult,Good Work/Life Balance,Male,24,Masters,November,Student/Looking,0,40,20,Other,R,United Kingdom,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a47e3ef3072dd89263c8c0,06-11-2022,No,2,1,4,1,1,1,Easy,Good Work/Life Balance,Male,24,Bachelors,November,Other,0,40,20,Tech,R,India,Asian or Asian American,In Data,Work/Life Balance,Youth,1
62a47e812e54c9003e54d789,06-11-2022,Yes,3,6,7,6,4,4,Neither easy nor difficult,Good Work/Life Balance,Male,24,Bachelors,November,Student/Looking,0,40,20,Other,R,Other,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a47ea87dc029e2d66d9b60,06-11-2022,No,1,1,3,1,1,1,Neither easy nor difficult,Good Work/Life Balance,Male,41,Bachelors,November,Student/Looking,0,40,20,Other,R,Other,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,2
62a48c4c24a262602739e141,06-11-2022,Yes,8,7,8,6,7,8,Difficult,Good Work/Life Balance,Female,28,Masters,November,Data Analyst,86,105,95.5,Other,Other,United States,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a48da6b4da29969c64a3a5,06-11-2022,Yes,9,4,8,7,5,6,Difficult,Good Work/Life Balance,Male,35,Bachelors,November,Data Scientist,125,150,137.5,Finance,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,3
62a495d724a262602739ee07,06-11-2022,No,1,2,3,3,2,3,Easy,Good Work/Life Balance,Female,24,Bachelors,November,Student/Looking,0,40,20,Tech,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,1
62a49e087dc029e2d66dc57e,06-11-2022,Yes,3,5,4,5,3,6,Neither easy nor difficult,Good Work/Life Balance,Female,31,Masters,November,Data Analyst,41,65,53,Tech,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a49e47b4da29969c64b9f9,06-11-2022,Yes,1,1,1,1,1,1,Difficult,Good Work/Life Balance,Male,30,Masters,November,Data Analyst,0,40,20,Tech,Python,United Kingdom,Asian or Asian American,In Data,Work/Life Balance,Youth,3
62a4afd87dc029e2d66ddb24,06-11-2022,No,7,7,8,6,6,4,Neither easy nor difficult,Good Work/Life Balance,Male,26,Masters,November,Data Scientist,0,40,20,Finance,Python,India,Other,In Data,Work/Life Balance,Youth,2
62a4b23f5d257a28a30f6b8c,06-11-2022,Yes,4,4,4,4,5,6,Neither easy nor difficult,Good Work/Life Balance,Male,25,Masters,November,Data Engineer,106,125,115.5,Tech,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a4cffeb4da29969c64f6a1,06-11-2022,Yes,2,2,5,5,2,3,Very Difficult,Good Work/Life Balance,Female,33,Masters,November,Data Analyst,0,40,20,Finance,Python,India,Asian or Asian American,In Data,Work/Life Balance,Middle Aged,4
62a4fe370f8c8599d5b158c4,06-11-2022,No,7,5,9,9,4,9,Neither easy nor difficult,Good Work/Life Balance,Female,29,Masters,November,Data Analyst,41,65,53,Other,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,2
62a5177d18134ddc75d0e9d8,06-11-2022,Yes,1,2,2,3,3,4,Neither easy nor difficult,Good Work/Life Balance,Male,42,Masters,November,Student/Looking,0,40,20,Other,R,Other,Black or African American,In Data,Work/Life Balance,Middle Aged,2
62a59cd2cec54911e9cd251a,06-12-2022,No,1,1,2,1,1,3,Neither easy nor difficult,Good Work/Life Balance,Male,30,Associates,December,Student/Looking,0,40,20,Education,R,Other,Other,In Data,Work/Life Balance,Youth,2
62a5db29cf2555431733248f,06-12-2022,Yes,1,3,3,3,3,6,Difficult,Good Work/Life Balance,Male,47,Bachelors,December,Student/Looking,0,40,20,Real Estate,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,3
62a5e69f24a26260273b42bf,06-12-2022,No,1,10,10,5,1,1,Neither easy nor difficult,Good Work/Life Balance,Female,30,Masters,December,Other,66,85,75.5,Finance,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a61076f8f7561645887ded,06-12-2022,No,1,1,1,1,1,1,Easy,Good Work/Life Balance,Female,26,Bachelors,December,Student/Looking,0,40,20,Other,Python,United States,American Indian or Alaska Native,In Data,Work/Life Balance,Youth,1
62a617c30a77c1a77f6925fc,06-12-2022,No,9,7,9,10,10,10,Neither easy nor difficult,Good Work/Life Balance,Female,22,Masters,December,Data Analyst,41,65,53,Tech,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a61eb02e54c9003e5697f7,06-12-2022,Yes,5,7,6,8,7,7,Neither easy nor difficult,Good Work/Life Balance,Male,28,Bachelors,December,Data Engineer,0,40,20,Other,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a68f1e0a77c1a77f69a381,06-12-2022,Yes,3,3,3,2,2,2,Very Easy,Good Work/Life Balance,Male,48,Masters,December,Other,0,40,20,Other,Python,Other,Other,In Data,Work/Life Balance,Middle Aged,0
62a33d4624a26260273824c4,06-10-2022,No,4,5,5,5,4,5,Neither easy nor difficult,Good Culture,Male,31,,October,Data Analyst,41,65,53,Construction,R,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a33d5c0f8c8599d5af107c,06-10-2022,Yes,4,10,7,7,7,5,Difficult,Good Culture,Male,29,,October,Data Analyst,41,65,53,Finance,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,3
62a33e72bae91e4b8b82ea1a,06-10-2022,No,7,10,5,5,5,2,Difficult,Other (Please Specify):Responsibilities,Male,23,,October,Data Analyst,66,85,75.5,Other,Other,United States,White or Caucasian,In Data,Career Growth,Youth,3
62a33eb6bc6861bf3176c5a3,06-10-2022,Yes,5,6,7,5,4,4,Neither easy nor difficult,Other (Please Specify):Development,Male,31,,October,Data Analyst,66,85,75.5,Finance,Python,United Kingdom,White or Caucasian,In Data,Career Growth,Middle Aged,2
62a33f56cf255543173005e9,06-10-2022,Yes,3,1,3,2,3,1,Neither easy nor difficult,Good Culture,Male,24,,October,Data Analyst,0,40,20,Other,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Youth,2
62a34038b4da29969c62eafe,06-10-2022,Yes,8,6,2,3,6,7,Neither easy nor difficult,"Other (Please Specify):Strong organizational data strategy, high-performing team",Male,28,,October,Data Analyst,86,105,95.5,Other,Python,United States,White or Caucasian,In Data,Career Growth,Youth,2
62a341b0f8f7561645852d1d,06-10-2022,Yes,6,6,6,6,5,6,Difficult,Other (Please Specify):Currently very happy with where I am.,Female,24,Bachelors,October,Data Analyst,66,85,75.5,Tech,Python,United States,Hispanic or Latino,In Data,Work/Life Balance,Youth,3
62a34383b4da29969c62f1be,06-10-2022,No,7,5,8,1,1,1,Neither easy nor difficult,Good Culture,Female,23,Bachelors,October,Student/Looking,0,40,20,Tech,Python,India,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a34400d8c00e9f5419dc2b,06-10-2022,No,6,6,6,6,3,5,Difficult,Good Culture,Male,27,Masters,October,Data Analyst,41,65,53,Tech,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,3
62a344c6f8d5efcc22f7d6e1,06-10-2022,Yes,5,5,5,5,5,1,Neither easy nor difficult,Other (Please Specify):My passion is to become a Data analyst,Male,23,Bachelors,October,Other,0,40,20,Tech,Python,India,Asian or Asian American,In Data,Other,Youth,2
62a345c47dc029e2d66bf80a,06-10-2022,Yes,6,6,7,5,6,7,Difficult,Good Culture,Male,31,Masters,October,Data Analyst,41,65,53,Telecommunication,Python,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,3
62a34687f408bae018ed4c52,06-10-2022,Yes,10,9,9,10,9,10,Neither easy nor difficult,Good Culture,Male,30,Masters,October,Data Analyst,0,40,20,Finance,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Youth,2
62a3476c5d257a28a30d8e6d,06-10-2022,No,5,4,5,4,3,6,Neither easy nor difficult,"Other (Please Specify):Different job title, either product owner or consulting",Male,23,Bachelors,October,Data Analyst,86,105,95.5,Other,Python,United States,White or Caucasian,In Data,Other,Youth,2
62a3489318134ddc75cea659,06-10-2022,Yes,6,6,6,6,6,6,Easy,Good Culture,Male,25,Masters,October,Student/Looking,41,65,53,Tech,Python,Other,Asian or Asian American,In Data,Work/Life Balance,Youth,1
62a349d5d8c00e9f5419ead2,06-10-2022,No,5,5,5,5,4,5,Neither easy nor difficult,Good Culture,Male,30,Bachelors,October,Data Analyst,41,65,53,Finance,Python,Other,Hispanic or Latino,In Data,Work/Life Balance,Youth,2
62a34b0eb4da29969c6302ce,06-10-2022,Yes,7,9,10,6,4,4,Neither easy nor difficult,Other (Please Specify):Opportunity for advancement,Female,42,Masters,October,Other,86,105,95.5,Finance,Other,United States,Hispanic or Latino,In Data,Better Opportunities,Middle Aged,2
62a34b99cec54911e9ca6e14,06-10-2022,Yes,6,6,6,6,6,6,Difficult,Good Culture,Male,25,High School,October,Data Engineer,41,65,53,Other,JavaScript,Other,Other,In Data,Work/Life Balance,Youth,3
62a34f3bf408bae018ed5e42,06-10-2022,Yes,10,10,10,10,10,10,Very Easy,Good Culture,Male,39,Masters,October,Data Analyst,106,125,115.5,Healthcare,R,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,0
62a352f00a77c1a77f65eae7,06-10-2022,Yes,3,2,4,2,2,2,Neither easy nor difficult,Good Culture,Male,28,Bachelors,October,Data Analyst,0,40,20,Telecommunication,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,2
62a354e9cf255543173031ed,06-10-2022,No,8,10,8,8,9,10,Neither easy nor difficult,Good Culture,Male,28,Masters,October,Data Engineer,86,105,95.5,Healthcare,R,United States,Black or African American,In Data,Work/Life Balance,Youth,2
62a355445d257a28a30dab12,06-10-2022,Yes,1,7,7,7,1,7,Easy,Good Culture,Male,29,Bachelors,October,Data Analyst,41,65,53,Other,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,1
62a35631cf25554317303425,06-10-2022,No,7,5,8,6,5,10,Difficult,"Other (Please Specify):Want to move from Australia to Canada, so position in desired country",Female,26,Masters,October,Data Analyst,41,65,53,Healthcare,R,Other,White or Caucasian,In Data,Career Growth,Youth,3
62a35878575fa3a5ae88e5d5,06-10-2022,Yes,6,10,3,5,1,10,Difficult,Good Culture,Male,27,Bachelors,October,Data Analyst,41,65,53,Finance,Python,Other,Asian or Asian American,In Data,Work/Life Balance,Youth,3
62a35aa2f8d5efcc22f8075d,06-10-2022,Yes,3,5,6,4,3,7,Difficult,Other (Please Specify):All of the options are important to me when looking for a new job,Male,28,Masters,October,Data Analyst,41,65,53,Telecommunication,R,United States,White or Caucasian,In Data,Other,Youth,3
62a35b13bc6861bf31770188,06-10-2022,No,3,3,3,2,2,1,Neither easy nor difficult,Good Culture,Male,26,Masters,October,Data Analyst,66,85,75.5,Construction,Python,United States,White or Caucasian,In Data,Work/Life Balance,Youth,2
62a3602318134ddc75ced6b9,06-10-2022,No,4,5,3,4,2,3,Easy,Good Culture,Male,34,Masters,October,Data Analyst,86,105,95.5,Other,Other,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,1
62a3676bb4da29969c633ac7,06-10-2022,No,4,7,8,8,8,9,Neither easy nor difficult,Other (Please Specify):an environment that encourages growth like where I work currently and better salary,Male,24,Bachelors,October,Data Analyst,0,40,20,Finance,Other,Other,Black or African American,In Data,Career Growth,Youth,2
62a36d12f8d5efcc22f82cd8,06-10-2022,No,1,4,7,6,7,8,Easy,Other (Please Specify):Learning possibilities,Male,24,Masters,October,Student/Looking,0,40,20,Tech,Python,Other,White or Caucasian,In Data,Career Growth,Youth,1
62a37ad924a2626027389f8a,06-10-2022,Yes,4,4,4,1,1,6,Difficult,Good Culture,Male,23,Bachelors,October,Data Scientist,0,40,20,Tech,Python,Other,Other,In Data,Work/Life Balance,Youth,3
62a37c50cec54911e9cacee2,06-10-2022,Yes,4,3,5,2,2,3,Difficult,Good Culture,Male,31,Bachelors,October,Student/Looking,0,40,20,Finance,Python,India,Asian or Asian American,In Data,Work/Life Balance,Middle Aged,3
62a381d024a262602738ab19,06-10-2022,Yes,1,6,5,6,1,2,Easy,Other (Please Specify):Opportunities for growth,Male,28,Masters,October,Data Analyst,41,65,53,Healthcare,R,United States,Hispanic or Latino,In Data,Better Opportunities,Youth,1
62a385ddbae91e4b8b837855,06-10-2022,No,6,5,9,9,7,5,Neither easy nor difficult,"Other (Please Specify):I just started and I don't like programming so much, so I would search for a more ""impactiful"" role. Meaning: being able to take decisions that steer the business.",Female,25,Masters,October,Data Analyst,41,65,53,Finance,Python,Other,Hispanic or Latino,In Data,Other,Youth,2
62a387e6575fa3a5ae8940a1,06-10-2022,No,3,3,5,4,3,2,Difficult,Other (Please Specify):Good opportunities in projects and learnjng,Female,22,Bachelors,October,Data Analyst,0,40,20,Tech,Python,India,Asian or Asian American,In Data,Better Opportunities,Youth,3
62a391cacf2555431730a623,06-10-2022,No,9,10,8,8,7,7,Neither easy nor difficult,Other (Please Specify):Projects I’m interested in,Female,23,Bachelors,October,Data Analyst,86,105,95.5,Tech,Python,United States,Asian or Asian American,In Data,Better Opportunities,Youth,2
62a3a0bcf8f756164585daf7,06-10-2022,Yes,7,8,8,4,6,8,Neither easy nor difficult,Good Culture,Male,38,High School,October,Data Analyst,41,65,53,Healthcare,Other,Other,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
62a3a1a62e54c9003e53dc35,06-10-2022,Yes,1,1,5,1,1,1,Difficult,Good Culture,Male,27,Bachelors,October,Data Analyst,0,40,20,Education,Python,Other,Black or African American,In Data,Work/Life Balance,Youth,3
62a3ae69bc6861bf3177900d,06-10-2022,Yes,3,6,9,6,5,10,Difficult,Other (Please Specify):Mentorship from leading Data Analyst,Male,27,Masters,October,Other,41,65,53,Other,Other,United States,Black or African American,In Data,Career Growth,Youth,3
62a3baa624a262602738ff27,06-10-2022,No,6,8,7,6,2,4,Easy,Other (Please Specify):Intresting work,Male,25,Masters,October,Data Analyst,0,40,20,Finance,Python,Other,White or Caucasian,In Data,Career Growth,Youth,1
62a3c476bc6861bf3177ad9d,06-10-2022,Yes,3,7,7,7,7,6,Difficult,Good Culture,Male,28,Masters,October,Data Analyst,41,65,53,Other,Python,Canada,Asian or Asian American,In Data,Work/Life Balance,Youth,3
62a3ca44bae91e4b8b83dcd4,06-10-2022,No,7,8,7,7,8,7,Neither easy nor difficult,"Other (Please Specify):Mix of better salary, good work/life balance, remote work and good culture",Female,47,Bachelors,October,Student/Looking,41,65,53,Tech,Other,United States,Black or African American,In Data,Other,Middle Aged,2
62a3cde8f8f7561645861366,06-10-2022,No,6,6,3,7,2,4,Very Difficult,Other (Please Specify):Learning opportunity,Male,32,Masters,October,Other,0,40,20,Finance,Python,Other,White or Caucasian,In Data,Career Growth,Middle Aged,4
62a3d8dbf8f7561645861f9d,06-10-2022,No,6,10,10,10,7,6,Easy,Other (Please Specify):Learning New Things,Male,36,Masters,October,Data Analyst,106,125,115.5,Education,Python,United States,Asian or Asian American,In Data,Career Growth,Middle Aged,1
62a3e2abf8f75616458628d1,06-10-2022,Yes,3,5,6,6,6,7,Difficult,Good Culture,Male,35,Masters,October,Data Analyst,41,65,53,Tech,Python,United States,Black or African American,In Data,Work/Life Balance,Middle Aged,3
62a3f39df8d5efcc22f8ddc2,06-10-2022,No,5,9,5,2,5,1,Difficult,Good Culture,Female,28,Bachelors,October,Data Analyst,86,105,95.5,Healthcare,Python,United States,Asian or Asian American,In Data,Work/Life Balance,Youth,3
62a3f6a25d257a28a30e9d02,06-10-2022,Yes,5,10,8,5,7,10,Very Difficult,Other (Please Specify):Salary and expo,Male,28,Bachelors,October,Data Analyst,0,40,20,Other,Python,Canada,Asian or Asian American,In Data,Better Salary ,Youth,4
62a3fc7c7dc029e2d66d10e8,06-10-2022,Yes,7,8,7,7,10,10,Easy,Good Culture,Male,33,Masters,October,Data Analyst,106,125,115.5,Construction,Other,United States,Hispanic or Latino,In Data,Work/Life Balance,Middle Aged,1
62a40d86d8c00e9f541afb5e,06-10-2022,Yes,3,2,6,5,5,6,Neither easy nor difficult,Good Culture,Female,25,Bachelors,October,Data Analyst,0,40,20,Other,R,Other,Asian or Asian American,In Data,Work/Life Balance,Youth,2
62a44ea3f408bae018eea62a,06-11-2022,Yes,6,10,10,10,10,10,Neither easy nor difficult,Good Culture,Male,27,Bachelors,November,Data Engineer,86,105,95.5,Other,Other,United States,Black or African American,In Data,Work/Life Balance,Youth,2
62a477f0b4da29969c64892f,06-11-2022,Yes,5,6,5,5,6,6,Difficult,Other (Please Specify):In office work,Male,31,PhD,November,Data Scientist,225,,,Tech,R,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,3
62a48566b4da29969c64995a,06-11-2022,No,9,8,9,10,8,10,Neither easy nor difficult,Good Culture,Male,43,Bachelors,November,Other,150,225,187.5,Other,Python,United States,White or Caucasian,In Data,Work/Life Balance,Middle Aged,2
